p:x0,p:x1,p:x2,p:x3,p:x4,p:x5,p:x6,p:x7,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0.28536562118064573,0.1874673011489567,0.9781215502865832,0.3540283832453786,0.7244714900695696,0.6923091064897472,0.25277740653038133,0.4196958496221164,-18.528817819529657,-80.30878055613124,-247.51666100127184,7,0.13897466659545898,0.13990497589111328,1686893195.1712809,1686893195.1716735
0.5519008114679474,0.8422570542513368,0.6098809679926215,0.042119873642486046,0.9030918805963816,0.5452256041172459,0.5255264241202563,0.20072167485361,-129.2551238608726,-24.20767375946262,-124.59948174496304,8,0.143463134765625,0.14371252059936523,1686893195.1757658,
0.29183805527750084,0.05152599529973577,0.901156424472883,0.20592318320716987,0.0,0.29455768876200805,0.8414015060238095,0.0168933481687224,-2.555215548894323,-47.03558874377746,-120.33495897188,43,0.396958589553833,0.397261381149292,1686893195.4292607,1686893195.4293215
0.6658389221537523,0.32130843297364914,0.26856000104871863,0.7317542742848275,0.7819559348417187,0.71135352296874,0.16893416997332825,0.7730814217061415,-69.99946860232812,-147.8580832661249,-109.3350237228946,11,0.14557671546936035,0.1460583209991455,1686893195.177877,1686893195.177953
0.5597829477929529,0.24047350286777763,0.209532383815412,0.9868923749025148,0.1747332880701942,0.6891741730855836,0.40840311896350223,0.44751208557249766,-29.223972830106597,-92.30281694753954,-95.56947986898712,12,0.14642810821533203,0.14703655242919922,1686893195.1787298,1686893195.1788042
0.22241350169297797,0.8696358277762479,0.6086350883187672,0.29678557552218415,0.2137340988195548,0.4730409749714049,0.595091589461652,0.8908366502697094,-20.816425014054577,-3.120520025669014,-83.68666979264576,13,0.14673256874084473,0.14721059799194336,1686893195.1790364,1686893195.179113
0.4827637334670102,0.772100450706161,0.7493258362762527,0.3274646033133553,0.0880097598065215,0.7911949168949929,0.0018134443844931576,0.22328976866181388,-96.04781359227738,-28.35026635241416,-133.2809280688471,15,0.14641094207763672,0.1470348834991455,1686893195.178714,1686893195.1787918
0.3682763049746669,0.6412812136998737,0.34708055299978896,0.9473785436602268,0.269609949471662,0.8353058979418584,0.1358920693736965,0.11084691542612649,-111.51620060142083,-62.37974117742502,-298.2928453623955,16,0.14677143096923828,0.14701557159423828,1686893195.179073,1686893195.1791484
0.023424460185253685,0.11118067654327247,0.12399195532452705,0.37022280563686655,0.6788145713146962,0.7486146089755793,0.8665746873145377,0.4048169289483634,-0.904632652653504,-7.231966986595975,-339.2182411938248,17,0.1465353965759277,0.1471691131591797,1686893195.1788385,1686893195.1789262
0.6701668655477092,0.4092256525611552,0.19709969913852915,0.2358598641166844,0.7583618608891455,0.5227544390144705,0.13044766029402435,0.5071899077391463,-84.7848199958273,-122.3987215666288,-101.96862965557422,18,0.14548420906066897,0.1460585594177246,1686893195.1777835,1686893195.1778584
0.7345512595970534,0.3326229379314964,0.2669215556528765,0.9564326500322268,0.5097069729910272,0.07526440724109652,0.9893412483971232,0.08253107003889705,-75.69709254865384,-151.87919253678317,-82.24046645110876,19,0.146986722946167,0.14763331413269043,1686893195.1792898,1686893195.1793664
0.9791755044980276,0.3409009907228368,0.6953962058081501,0.8917507144579194,0.08041236338895065,0.3390911798439323,0.8181133330567039,0.8970209072536784,-64.65826852355526,-125.01049244559212,-4.033757218724036,20,0.14660978317260742,0.1472036838531494,1686893195.178914,1686893195.1789904
0.8157163052963877,0.49417017959765985,0.18825634059149116,0.3903367678625956,0.2123337303932395,0.27090184956524704,0.8570476582328506,0.4117288922050094,-91.33861974954688,-93.49369818576912,-41.75665268500011,22,0.14642691612243652,0.14704322814941406,1686893195.1787298,1686893195.1788042
0.2723625397861807,0.23470363378764783,0.2699692215234257,0.7395178896010085,0.2154854390562459,0.31012690088884415,0.849222901700759,0.5215316267550134,-21.979993327274062,-71.66999824959619,-250.1931509139824,23,0.1486954689025879,0.1493384838104248,1686893195.181002,1686893195.1810813
0.3104187516988594,0.877095306913902,0.07639332641580311,0.8853725286316445,0.9470595940461224,0.12760689257702598,0.35598400056094454,0.9167517365998452,-105.60893243162336,-14.798657939841494,-267.480028248539,24,0.1487133502960205,0.14933180809020996,1686893195.1810155,1686893195.18109
0.2072649951532602,0.4910519709531248,0.9532132287207206,0.9304484197818432,0.4300256730930247,0.7816673449005627,0.17773488423314146,0.8177462619002499,-37.13745595609189,-38.490905506359056,-289.2589240462682,25,0.1468055248260498,0.14705133438110352,1686893195.1791086,1686893195.1791842
0.8858697962337763,0.15413579864185648,0.7576767210519734,0.13260421332576436,0.7596719347732592,0.9926420365846104,0.15873512370031087,0.4487970751952024,-66.65081604922968,-365.7653821118266,-55.7099350466098,26,0.14667797088623047,0.14717578887939453,1686893195.17898,1686893195.1790538
0.7806545030888231,0.054554249239011435,0.45730574354933895,0.6486406623446748,0.22771159226033336,0.6576506840303377,0.25539386115011503,0.3435803692804363,-23.485448667846622,-407.0116985837429,-120.95954139650942,27,0.14545750617980957,0.14605116844177246,1686893195.1777575,1686893195.1778312
0.6796756602593189,0.19317676547159865,0.979560437250926,0.29574858700143286,0.548038147544625,0.26608644429491085,0.8899520450998014,0.97404437913064,-40.99596089104974,-171.22397555403523,-100.01713316561138,28,0.14769220352172852,0.14794421195983887,1686893195.179995,1686893195.180068
0.11201944129708866,0.8803700916221474,0.8161178228032798,0.8159204648017264,0.0919473339659458,0.9268723143185816,0.1749235806857891,0.49032876179145624,-19.82779874250888,-2.694318865978574,-178.5333183738807,29,0.14870929718017578,0.14934086799621582,1686893195.1810117,1686893195.1810884
0.01620590656961818,0.2806377318559526,0.33951421475176885,0.39684864356609983,0.7928011178320971,0.8505197162169081,0.9360284410760592,0.07892495863954986,-1.5752799043389931,-4.037935018405473,-340.75524639294457,30,0.14891433715820312,0.14916729927062988,1686893195.181218,1686893195.181293
0.5991435490528386,0.9698997753528912,0.2404082576638787,0.5501567919979253,0.7046737860722592,0.985845773501168,0.6172295531746942,0.9720153564521484,-190.26710561355728,-5.904819000333818,-131.24864917683269,31,0.14873123168945312,0.14897847175598145,1686893195.1810343,1686893195.1811082
0.9099294014794324,0.06458941683749432,0.70249904898848,0.4230269838731544,0.8391902546949138,0.8010865037579779,0.06658527160222728,0.8972106866899504,-14.096588196731933,-204.15260628351345,-21.60369314532121,32,0.14964866638183594,0.14989519119262695,1686893195.1819513,1686893195.182028
0.0879584911411634,0.6017916269294387,0.7849196219260632,0.8166683872592883,0.15985128182365052,0.6990158269139566,0.3778344230535087,0.031351334387972,-14.624017737118685,-9.676781879745016,-251.9749675272506,33,0.15161633491516113,0.15186738967895508,1686893195.1839192,1686893195.1839943
0.6497838602559466,0.21218934984901155,0.3872683744323846,0.41386799321577905,0.7314280938473775,0.29188706065200526,0.6378175713140113,0.7100971548912011,-29.54287735642659,-109.68596413561126,-75.04062564615224,34,0.15261006355285645,0.15285825729370117,1686893195.1849124,1686893195.1849864
0.024516377898805237,0.5658412271810068,0.4924727827825063,0.9611467830856708,0.7074550131539676,0.006792214174666912,0.29382777909964825,0.6762800050655353,-2.5305208614377706,-1.9416185654553548,-177.9422223255853,35,0.1535632610321045,0.1538076400756836,1686893195.1858664,1686893195.1859393
0.963047634435074,0.6810600593795264,0.8569182882150397,0.9676397504179932,0.4040830690970456,0.8576198434158622,0.2940089573129641,0.4842035127883558,-207.6797526048452,-97.25628019386268,-11.700467718303477,36,0.15456485748291016,0.154815673828125,1686893195.186869,1686893195.186944
0.8443886390129236,0.11721156656182576,0.3566418872206228,0.7014450271068446,0.16486608575670506,0.8410232839518497,0.5098800756495783,0.6858596361597029,-30.920555321420807,-232.8806737587408,-48.61560943692324,37,0.15559744834899902,0.15584111213684082,1686893195.1878994,1686893195.1879742
0.5872927328281535,0.43673995045123104,0.8009517573309738,0.36372156211981704,0.9187148328324436,0.8195103693901803,0.5618131600396464,0.2821428455208527,-72.85270421193343,-93.957554699951,-117.22230200300504,38,0.15633726119995117,0.15658354759216309,1686893195.188639,1686893195.188713
0.5627596700090154,0.4590247707926952,0.4199788537587462,0.3421180768365358,0.13806380607301086,0.10661114530316998,0.552134842322219,0.7420014329267153,-111.62108441814918,-131.5489829082599,-188.9328005328202,39,0.15839648246765137,0.15864086151123047,1686893195.1906989,1686893195.1907735
0.014840742878889484,0.4740970768097591,0.965678052815399,0.8776188707223371,0.09366379139788984,0.30851258875456816,0.19219406758545704,0.23813755945495324,-1.8272874634570864,-2.026960016306055,-255.85293235728497,40,0.19339251518249512,0.1935558319091797,1686893195.2256868,1686893195.225742
0.05063592186818534,0.4820842796587036,0.474977923613741,0.7150593371324636,0.4349413043041195,0.8371080506713229,0.9881758552850716,0.10702638976848423,-6.8567293032774375,-7.366363198580802,-266.66628359923413,41,0.1934065818786621,0.19357085227966309,1686893195.2257006,1686893195.2257564
0.3141744744200824,0.21514974232845643,0.45137684664568334,0.9424020631105278,0.38448987386599653,0.0,0.4630782296217793,0.27842515865800416,-24.71320691083345,-90.15194069926804,-250.7442731492547,42,0.3968236446380615,0.3969881534576416,1686893195.429118,1686893195.4291708
0.910226795736918,0.23643467004658364,0.7275497639087479,0.7779206755627198,0.19331392393931815,0.5908558990395222,0.8149718303207222,0.29608766674480874,-32.792615440974785,-105.9036909616091,-13.67924115564373,9,0.1454458236694336,0.14605045318603516,1686893195.177746,1686893195.1778212
0.8629847574383525,0.9132160287764621,0.7259242234273923,0.5092545246023725,0.011001136740195983,0.9800653807472799,0.6130768570738124,0.21267435681992264,-133.3731911938873,-12.674608002741248,-23.187865672065858,84,0.6600794792175293,0.6603665351867676,1686893195.692376,1686893195.6924353
0.3797290479421672,0.2079561270938916,0.46732744646218816,0.7913493803102905,0.4397029134958788,0.0,1.0,0.2577021777717533,-23.489147553184058,-89.4632712162748,-184.502883587767,44,0.4002578258514404,0.40043020248413086,1686893195.432554,1686893195.4326055
0.8821220986665834,0.9963155639096126,0.03599781374513909,0.7710863169237527,0.8387041975408733,0.9106398128851708,0.9372680033314016,0.8942193768708262,-331.5654779565414,-1.2261494827159498,-44.47091698889548,45,0.4025845527648926,0.4028463363647461,1686893195.434906,1686893195.4349818
0.36069817671313376,0.07793512792055732,0.5462367475714893,1.0,0.40274559613929595,0.0,0.8595929604221173,0.33045474896960547,-8.189471200756252,-96.89114416827395,-186.2449918923608,46,0.4029672145843506,0.40314674377441406,1686893195.4352646,1686893195.4353218
0.37217533606471753,0.0,0.6447794566092808,0.96069387137594,0.362393766271245,0.024260764877735763,1.0,0.6993635413791421,-0.0,-133.49375471036785,-225.19136430341507,47,0.4035878181457519,0.40378665924072266,1686893195.4358962,1686893195.4359589
0.3628715393381865,0.0,0.0,1.0,0.07490908072715691,0.0,0.7443916835559803,0.03720844332445161,-0.0,-106.19267198463363,-186.45268724720444,48,0.41335201263427734,0.41355276107788086,1686893195.445655,1686893195.445713
0.7308593548615734,1.0,0.2533737885166453,0.3830841361689375,0.6114497948960473,0.895959835333891,0.7840267050661689,1.0,-139.52901921086152,-0.0,-51.381883526763936,49,0.4150502681732178,0.4152522087097168,1686893195.4473536,1686893195.447412
1.0,0.6453703643173722,0.138089115445651,0.3029151209246252,0.14369734613316748,0.4490580309649326,0.0,0.6473020237864978,-265.7992557372271,-146.05612286908843,-0.0,50,0.4189028739929199,0.41908693313598633,1686893195.4512017,1686893195.4512606
0.4061354377177574,0.24295732582258273,1.0,0.0,0.0,0.32528128852177124,0.8212904028425146,0.08406253598736388,-16.351764747028508,-50.95126755161158,-98.41270203088212,51,0.42054176330566406,0.4208152294158935,1686893195.4528675,1686893195.4529672
0.1772445754017168,0.8228898307010434,0.5807583256201255,0.2133770172739476,0.28628644105947304,0.4583221637857767,0.5443888792465933,0.9219657448898372,-45.71933074262275,-9.840148833972751,-257.9027488198023,52,0.42780041694641113,0.4279825687408447,1686893195.4600997,1686893195.460157
1.0,0.11992797743583876,0.8190560204290377,0.7987077139668616,0.04752953334401899,0.7254919618077379,0.787501761167801,0.3202685294567447,-31.35382295116226,-230.0849473969535,-0.0,53,0.42856645584106445,0.428743839263916,1686893195.4608636,1686893195.4609182
0.20466556835036495,0.9003606007313587,0.5779709778899099,0.10631559795752832,0.0956166143712306,0.4087726591682764,0.7241791571229157,0.91564771987711,-27.99019212996807,-3.097565494290219,-120.80763872809474,54,0.43636584281921387,0.4365558624267578,1686893195.4686656,1686893195.468721
0.8149231368138579,0.5218838681744487,0.7887312976876734,0.23063536414789024,0.0,0.5114580683112904,0.6894320375600654,0.07668725343279426,-75.97946302072647,-69.60745325339188,-33.06418552589454,55,0.4371681213378906,0.4373774528503418,1686893195.4694786,1686893195.469536
0.7678644669997517,0.7102403698433238,0.5228705371412495,0.34812644179111085,0.0,0.8742946557089406,0.08807962244298749,0.2279448968193265,-164.23647859544678,-67.00421901749894,-69.9071058743857,56,0.43797802925109863,0.4381716251373291,1686893195.4702785,1686893195.470335
0.9151885853037952,0.279336749387724,0.8171588859301487,0.7384464191207203,0.31049345634713843,0.864562729131856,1.0,0.09889824047912658,-61.9151498051878,-159.73542048640155,-20.540573534808864,57,0.43805932998657227,0.43825197219848633,1686893195.470359,1686893195.4704185
0.18524298288214527,0.9887414210051408,0.3180941045387932,0.1728179974203975,0.21373393753786993,0.019899210872475794,0.3017313403478824,0.9104191363751616,-33.279600526594486,-0.3789474209193428,-148.04090119668382,58,0.4381015300750733,0.4382975101470947,1686893195.470402,1686893195.4704585
0.8988246394889036,0.23351940666904492,0.7196756089782649,0.8777680875131306,0.03845750435712832,0.5575295511009589,0.8253590410302482,0.26998981058765936,-84.43327469472251,-277.1352814226946,-40.69962861215923,59,0.4390897750854492,0.4392776489257813,1686893195.4713914,1686893195.47145
0.25697703454350274,1.0,0.5123966559586179,0.2565537633254085,0.2242593124020747,0.47516770116078505,0.7096004562077716,0.9287536765157935,-76.21490133401498,-0.0,-220.36763752749889,60,0.4397475719451904,0.43994760513305664,1686893195.4720502,1686893195.4721084
0.39309903964117615,0.0,0.5389408368262261,0.8856055363929676,0.12862097971741862,0.0,0.8783228651688886,0.31092521561305697,-0.0,-100.66873677856503,-155.42127267670162,61,0.4400458335876465,0.4402444362640381,1686893195.4723446,1686893195.472416
0.9127615738891892,0.20191693651366296,0.8020258976241372,0.5608816661352228,0.16135367678369003,0.6057347038027117,0.802840267354578,0.15439607014670942,-55.50823056446534,-219.39803298569169,-26.274539207356007,62,0.44054436683654785,0.44074392318725586,1686893195.4728465,1686893195.4729064
0.46974191504148766,0.0,0.9941802294201966,1.0,0.33607449194627076,0.0,0.6625630272374654,0.1986789750572902,-0.0,-101.30426871303946,-114.35515078775651,63,0.44338202476501465,0.44357991218566895,1686893195.475686,1686893195.4757442
0.9246982258800064,1.0,0.4537918010874054,0.3231084291979322,0.05975892379611587,0.9722562351914248,0.06918041374214963,0.16235201825438683,-447.2599034395291,-0.0,-36.42211402501808,64,0.4459047317504883,0.4461042881011963,1686893195.4782062,1686893195.478264
0.0,0.9148502252510315,0.8889661577944412,0.13073190479859573,0.12336205318834892,0.16065651412332382,1.0,1.0,-0.0,-0.0,-265.96372844119685,65,0.4466361999511719,0.4468307495117187,1686893195.4789364,1686893195.4789934
0.08341814158721111,1.0,0.7144628277350773,0.0,0.3187311014189472,0.36708149040867544,0.6756131833406882,1.0,-17.007172117039207,-0.0,-186.8714062526159,66,0.4479446411132813,0.4481184482574463,1686893195.4802406,1686893195.480293
0.9558510097908378,0.2319202220347279,0.7617502549602347,0.7603118588786486,0.22261049738256655,0.5955411803069662,0.9423036432213469,0.5151970760968316,-79.38631932393734,-262.9137984814431,-15.810209326338107,67,0.4482102394104004,0.4484145641326904,1686893195.4805114,1686893195.4805715
0.8964725861842318,0.2358642188668864,0.6737545263365728,0.7218049429061648,0.1993890990216696,1.0,0.7964461161405766,0.20838639658529895,-27.9389061986836,-90.5144409554744,-13.67935715791224,68,0.4485647678375244,0.4487640857696533,1686893195.4808657,1686893195.480926
0.361546892625845,0.0,0.7397012182255291,0.8326774567221825,0.40345641851938047,0.04339932564036439,0.45817935355117656,0.12874001102088928,-0.0,-159.7969832997409,-282.1843656178681,69,0.4499790668487549,0.4503018856048584,1686893195.4823098,1686893195.482424
0.0,0.5735123091739753,0.23976640978489788,1.0,0.7963987278242355,0.007489041409637253,0.2941939903854197,0.7446630216873767,-0.0,-0.0,-235.24695308164056,70,0.45109105110168457,0.45128560066223145,1686893195.4833913,1686893195.4834497
0.27264125231742986,0.970183640728126,0.3581055012966436,0.16915572981809715,0.25773585129830123,0.47133739557637966,0.02654581635883276,1.0,-107.32082058870462,-3.298258195349078,-295.1121810447505,71,0.4512572288513184,0.45146989822387695,1686893195.4835646,1686893195.4836352
0.0,0.8200441846589606,0.6495313051064443,0.16195421069026905,0.08212480788640125,0.45358423029242245,0.7345896533477769,0.9818769396152144,-0.0,-0.0,-451.5498894220225,72,0.45326828956604,0.45345568656921387,1686893195.4855683,1686893195.4856262
0.9345121234300536,0.10197090303886425,1.0,0.9411050714524516,0.2324488804016563,0.9225895323996408,0.76121725031764,0.2529191610037682,-41.58153532692031,-366.19690036146727,-28.575920199119565,73,0.4536325931549072,0.453824520111084,1686893195.4859324,1686893195.4859889
0.0,1.0,0.2367558986333448,0.1878205206487154,0.0,0.5580959725342107,0.937902511174742,0.9302317639265916,-0.0,-0.0,-384.0025581045763,74,0.4545977115631103,0.4547860622406006,1686893195.4868972,1686893195.4869523
0.9128222925830544,0.0595710063940163,0.7757218023553767,0.8684715235985723,0.1793655437914744,0.3684754467331934,0.9242368805516163,0.04783151485555931,-22.159697093914183,-349.8282620710673,-35.52614537375677,75,0.45626044273376465,0.45645952224731445,1686893195.488561,1686893195.4886208
0.8746181641809129,0.08658549490179868,0.7169261668302368,0.43905492722686623,1.0,0.2951420492732852,0.0383974902018801,0.826417216917432,-22.11387187402182,-233.28539447078995,-36.613038915273115,76,0.4567265510559082,0.4569098949432373,1686893195.4890258,1686893195.4890811
0.9376820369009012,0.19250260508609215,0.7254374633263436,0.6932019003477774,0.0,0.5992250342459415,0.9300867365592196,0.26301999589911773,-42.55856781826513,-178.52190950427203,-14.692917732808278,77,0.45987534523010254,0.4600794315338135,1686893195.4921818,1686893195.492241
1.0,0.40642591737878464,0.6911064825101216,0.7218921539458024,0.03992752854382675,0.2953193052943286,0.9872227841044394,1.0,-80.25614681132674,-117.2119362502386,-0.0,78,0.46128010749816895,0.4614748954772949,1686893195.493581,1686893195.4936388
1.0,0.9713103199699972,0.19696554541704192,0.9993382096490258,0.6337698371390534,0.8834355895679602,0.862096000470791,0.9088394356839375,-229.5437853223843,-6.780055373012317,-0.0,79,0.4618358612060547,0.4620327949523926,1686893195.4941373,1686893195.4941947
0.20428578644210232,0.8230610994075108,0.6820305029398873,0.14985488905571095,0.11213952639164514,0.29152191555527657,0.9042865236194984,0.7908413226734902,-31.88636932442909,-6.85482418767205,-150.90094550710555,80,0.4634890556335449,0.46370959281921387,1686893195.495793,1686893195.4958544
0.0,0.8412455713854088,0.346157228104764,0.2233933551472301,0.007626678365497352,0.5737118146106606,0.6469502183510173,0.9314333078543257,-0.0,-0.0,-400.22346338998807,81,0.46638011932373047,0.4665713310241699,1686893195.49868,1686893195.4987366
0.0,0.484770042531959,0.492478728346625,0.952723936037838,0.6520328145823198,0.0,0.19477783114829847,1.0,-0.0,-0.0,-248.57422657973396,82,0.6579935550689697,0.6581494808197021,1686893195.6902862,1686893195.6903365
0.21162974194391293,0.9897482721352118,0.8571552233856163,0.19217084586220093,0.22389990963998055,0.0,1.0,0.8837893747495297,-45.88618918030792,-0.4752852189515545,-172.70732932090195,83,0.6580121517181396,0.6581833362579346,1686893195.6903076,1686893195.6903594
0.9825727675301466,0.0,0.6703107525256284,0.7392857778550324,0.9227036642578491,1.0,0.07909514917984212,1.0,-0.0,-276.4010358266635,-4.902339313115318,125,0.9477379322052002,0.9480092525482178,1686893195.9800394,1686893195.9801004
0.1655658939881304,0.9007423052744724,0.6903986376629645,0.43617967493419463,0.21196420573088215,0.6529772149880979,0.583832532987275,0.8027888420932616,-35.92927620925393,-3.959242403520266,-201.03379728178948,100,0.7102212905883789,0.710421085357666,1686893195.7425225,1686893195.7425787
0.0,0.9089096184648334,0.6302409514412153,0.9998825725351782,0.7514139371859765,0.006100752553726624,0.7989442449191528,0.921040560187286,-0.0,-0.0,-249.9323876863836,101,0.7126243114471436,0.7128102779388428,1686893195.744925,1686893195.7449813
0.9021099962906212,0.0,0.4759144799841188,0.3339769571001394,0.9850025743669002,0.847683211887154,0.050123905278011846,1.0,-0.0,-348.4534076528903,-37.81147033947545,102,0.7126414775848389,0.712824821472168,1686893195.7449465,1686893195.7450016
0.2035692324973977,1.0,0.15198558724501032,0.19014169880442056,0.5816379126072433,0.880511583043481,1.0,1.0,-43.890357932485614,-0.0,-171.71372621145142,103,0.715172290802002,0.7153580188751221,1686893195.7474706,1686893195.7475276
0.8095063669571445,0.6053097768853941,0.40109063457789507,0.2690048383318865,0.0,0.22366166942462085,0.9575377299170176,0.06692106792719357,-158.23693595324457,-103.1778668398784,-61.516323463185216,104,0.7194919586181641,0.7196860313415527,1686893195.7517917,1686893195.7518485
1.0,0.8346778428130769,0.35672695380205327,0.49919820736406795,0.13985245646131253,1.0,0.20637354868315624,0.22680623995260468,-228.7121829646074,-45.30034166859611,-0.0,105,0.7209603786468506,0.7211298942565918,1686893195.7532554,1686893195.753307
0.9411964105067404,0.1173545497387127,0.7146088793998194,0.7716554185125435,0.1948421528984608,1.0,0.8756868443248651,0.15540156061770197,-29.19207903859931,-219.55906954145,-15.541347442243842,106,0.7220048904418945,0.7221815586090088,1686893195.754301,1686893195.7543547
0.6665767007230102,1.0,0.2112982704161832,0.0,0.41685325720678046,0.893347525721728,0.7539447385552571,0.9975609622105396,-121.18519159934802,-0.0,-60.617129825782925,107,0.7238028049468994,0.7239868640899658,1686893195.756101,1686893195.7561553
0.1823138382866825,0.6462587474788779,0.09168770650176317,0.30939218766839205,0.2143200781460339,0.4435274150327155,0.6726708941378926,0.8913282893116146,-25.74708084858181,-14.093123944040077,-178.68519715725355,108,0.7248613834381104,0.7250556945800781,1686893195.7571616,1686893195.757219
0.856297034685018,0.1719624399604608,0.5801707072126768,0.8590659155042669,0.24350611954926304,1.0,1.0,0.0,-39.772134219658085,-191.5117102570943,-38.81383787926357,109,0.7263350486755371,0.7265098094940186,1686893195.7586324,1686893195.7586849
1.0,0.7284943660483463,0.1953697461565992,0.355130237777,0.17164629534616166,0.7940642370118841,0.3705944067141165,0.4188107244224406,-200.4807449377901,-74.71801332478961,-0.0,110,0.7279970645904541,0.7281591892242432,1686893195.7602904,1686893195.760343
0.9082807922574908,0.2467419897566984,0.6406058739604051,0.6944091410101147,0.10016091522545388,0.986887271510921,0.8086166790236294,1.0,-35.46900429228201,-108.28036048854212,-14.515971232218234,111,0.7280244827270508,0.7282156944274902,1686893195.7603214,1686893195.7603858
0.7051584413227378,0.8717416801080443,0.8069563313884803,0.09972533455931348,0.0,0.4295701737601643,0.540793558240189,0.029919615472207537,-161.69913630576832,-23.790602220588717,-77.55715654932975,112,0.7290840148925781,0.7292869091033936,1686893195.7613838,1686893195.7614424
0.784600494962771,0.195805702623762,0.9724495842385478,0.6909383689147952,0.09299093538058896,1.0,0.6984755937729257,0.14146550765518284,-31.726081398362737,-130.3023017040639,-44.4822986300834,113,0.7321765422821045,0.7323644161224365,1686893195.764476,1686893195.7645311
1.0,0.0,0.7762536974591487,0.09981414693182604,0.0,0.44556849369773166,0.5461875565591745,0.0,-0.0,-280.2935184547903,-0.0,114,0.7346572875976562,0.7348310947418213,1686893195.7669532,1686893195.7670066
1.0,0.043392577921701536,0.919602531088327,0.3795843278491721,0.8225287176483124,1.0,0.0,0.95125249650993,-11.355247387429444,-250.331149948057,-0.0,115,0.7348785400390625,0.7350513935089111,1686893195.767175,1686893195.7672265
0.2014479674370383,0.865333519837558,0.6385824702025316,0.2954653318464773,0.7074821715755557,0.9513162147333712,0.22350735355256943,0.8974853783916555,-46.804282954946025,-7.2838598038508495,-214.4086976260628,116,0.7374093532562256,0.7375731468200684,1686893195.7697034,1686893195.7697558
0.2130097808091365,1.0,0.9638493347148382,0.35771070584089343,0.20124415492751663,0.3721166792766579,0.6333349863927631,1.0,-72.76112083720935,-0.0,-268.82470006181137,117,0.7394390106201172,0.7396254539489746,1686893195.771737,1686893195.7717931
0.9556310073009172,0.19228603162685193,0.7004103487465415,0.7174635457702148,0.3848977877751681,1.0,0.7643433610044335,0.12471291021736614,-37.998244714967946,-159.6148860646349,-9.174980185675537,118,0.753061056137085,0.7532403469085693,1686893195.785359,1686893195.7854116
0.0129756957841391,0.0,0.8919519218951769,0.9096010454550034,0.6824306496934889,0.0,0.3583811009475834,0.5769980901649915,-0.0,-2.7453491240616086,-208.83090618684037,119,0.7530982494354248,0.7532899379730225,1686893195.7853982,1686893195.7854548
